,x,y,z,target
0,-20.01263999938965,4.6300153732299805,2.591238260269165,1
1,-18.806608200073242,-2.514376640319824,9.604480743408203,0
2,10.206473350524902,0.059011537581682205,-8.95885181427002,0
3,-9.214825630187988,5.783461570739746,-12.160125732421875,1
4,7.509986400604248,1.8597636222839355,-9.955830574035645,1
5,2.4800772666931152,5.410682678222656,1.5952521562576294,1
6,17.685791015625,-16.07201385498047,2.457369327545166,1
7,-5.420095920562744,6.341155052185059,3.5975887775421143,0
8,9.092161178588867,22.01828956604004,0.15155133605003357,1
9,1.7831941843032837,0.9330920577049255,-21.166723251342773,1
10,-14.116250991821289,-9.239185333251953,-8.312881469726562,1
11,-13.385902404785156,-9.802291870117188,0.1412387192249298,1
12,-12.41904354095459,-1.4129490852355957,6.764255046844482,1
13,-17.788928985595703,-0.6995299458503723,4.835300445556641,0
14,8.192811012268066,3.0925965309143066,-4.523183822631836,1
15,10.875686645507812,2.3030405044555664,4.311469078063965,0
16,-24.820348739624023,0.47245529294013977,-1.0899226665496826,0
17,-8.25505542755127,2.640200138092041,-13.073189735412598,1
18,2.605832576751709,4.9695634841918945,-13.982921600341797,0
19,4.355778217315674,1.0192760229110718,-5.349586009979248,0
20,-14.231081008911133,1.4719936847686768,-5.199337005615234,0
21,-20.820802688598633,6.325976848602295,-8.285056114196777,0
22,6.827439308166504,3.922459125518799,7.007063388824463,1
23,-9.322964668273926,13.134709358215332,1.1972086429595947,0
24,-1.294614553451538,7.300526142120361,-4.812105178833008,1
25,7.880460739135742,15.417464256286621,-3.178623914718628,1
26,-16.264995574951172,-4.210838794708252,-3.5547561645507812,0
27,2.187253952026367,3.792640209197998,-16.72650909423828,0
28,0.8382875919342041,6.327396392822266,-17.96977996826172,0
29,7.499691486358643,18.953609466552734,3.222835063934326,1
30,-18.509628295898438,-15.773148536682129,3.2214293479919434,1
31,-15.674488067626953,14.566947937011719,-8.038538932800293,1
32,9.145479202270508,6.587756633758545,10.773261070251465,1
33,-19.665538787841797,4.460820198059082,2.2097549438476562,1
34,8.04699993133545,15.317248344421387,-3.197387218475342,1
35,-5.0680718421936035,8.490276336669922,-7.352088928222656,1
36,-0.807868242263794,-2.709111213684082,-5.946094036102295,0
37,-11.51164436340332,-7.450625419616699,-4.996510028839111,1
38,2.8780930042266846,5.691091060638428,10.70882797241211,1
39,3.3481252193450928,11.22585391998291,-7.593523025512695,1
40,-7.823580265045166,-13.706621170043945,-7.79348087310791,0
41,9.685239791870117,-15.451282501220703,0.008394750766456127,1
42,-9.230709075927734,7.704946041107178,-12.966736793518066,0
43,-2.7782037258148193,12.674248695373535,13.021300315856934,1
44,0.9439854025840759,3.9366531372070312,11.058246612548828,0
45,-12.694022178649902,-4.325186729431152,0.49294546246528625,0
46,-9.372657775878906,4.844475746154785,10.790185928344727,0
47,6.226748466491699,20.51675033569336,-3.9680240154266357,1
48,-4.715693950653076,6.6017374992370605,-16.94639778137207,0
49,18.53318977355957,-14.292763710021973,-2.1375510692596436,1
50,-3.722362995147705,1.2654308080673218,-11.395824432373047,1
51,6.0521159172058105,2.7388508319854736,0.12607452273368835,0
52,-0.27932655811309814,4.7598395347595215,-6.529554843902588,0
53,-9.346000671386719,-3.8411145210266113,-2.5239481925964355,1
54,11.321174621582031,-14.697525978088379,7.329172611236572,1
55,-1.5102773904800415,-10.617111206054688,-5.812784671783447,1
56,6.494543552398682,6.272999286651611,-13.611602783203125,1
57,22.873476028442383,-5.9826979637146,6.257449626922607,1
58,9.546791076660156,6.758866786956787,10.695475578308105,1
59,9.315787315368652,2.4755868911743164,-2.955254077911377,0
60,24.691091537475586,-14.056848526000977,4.004213333129883,1
61,20.278026580810547,-5.535553932189941,4.051501274108887,1
62,0.34393906593322754,-1.4217323064804077,6.015620231628418,1
63,-16.799131393432617,-16.348018646240234,-4.51622200012207,1
64,0.50007164478302,-2.844189405441284,-9.804343223571777,0
65,7.809900283813477,-11.887802124023438,-7.837525844573975,0
66,12.699374198913574,18.829206466674805,1.081737756729126,1
67,3.8922102451324463,3.9808762073516846,16.08760643005371,1
68,-15.559483528137207,14.980562210083008,-8.343782424926758,0
69,5.782080173492432,-0.28020092844963074,-5.786628246307373,1
70,-7.389772891998291,7.580513000488281,-16.144079208374023,0
71,4.299187660217285,-6.879156589508057,0.9664133191108704,0
72,2.3539230823516846,0.3756699562072754,2.444071054458618,0
73,-7.25869083404541,6.987552165985107,3.7583305835723877,0
74,-2.5957725048065186,11.618059158325195,10.867230415344238,1
75,-0.5939560532569885,5.075909614562988,3.81866455078125,1
76,-16.187959671020508,-3.416942596435547,8.852717399597168,1
77,-2.817349433898926,-11.811018943786621,-7.8311896324157715,0
78,24.320894241333008,-17.395915985107422,4.922736167907715,1
79,-18.11149787902832,-7.003232955932617,-7.078682899475098,1
80,14.901471138000488,-14.907112121582031,1.028266429901123,1
81,13.6434907913208,-13.238439559936523,11.532150268554688,1
82,21.368120193481445,-3.802028179168701,7.277716636657715,1
83,-5.538242816925049,17.96202278137207,-1.8311837911605835,1
84,2.845268964767456,0.9334110021591187,-9.818781852722168,0
85,17.091222763061523,-10.769307136535645,9.715066909790039,1
86,14.675583839416504,4.084559917449951,11.480732917785645,0
87,-15.40174674987793,-10.12061882019043,-5.736194610595703,1
88,-23.25013542175293,0.32456424832344055,-13.918844223022461,0
89,-4.712905406951904,-4.526778221130371,-9.719197273254395,0
90,-19.55780601501465,0.38976773619651794,-1.6447837352752686,1
91,21.579551696777344,-19.24183464050293,6.797566890716553,1
92,14.76218318939209,19.98059844970703,5.113375186920166,1
93,10.625417709350586,3.9042201042175293,10.04478645324707,1
94,-23.696189880371094,8.256911277770996,0.14964620769023895,0
95,13.080634117126465,-10.922959327697754,11.59557056427002,1
96,15.439236640930176,-14.692560195922852,7.843948841094971,1
97,-8.865752220153809,-14.786308288574219,1.1051702499389648,0
98,4.794538974761963,-2.3728702068328857,9.358338356018066,0
99,-0.1093561053276062,5.469923973083496,-5.97595739364624,0
100,4.216768741607666,1.6091116666793823,-18.08574867248535,1
101,-2.1989920139312744,-7.207289695739746,-11.343671798706055,1
102,-4.341461658477783,1.6094623804092407,-19.200220108032227,0
103,-13.07671070098877,-13.779953956604004,-2.9925801753997803,1
104,-7.324636459350586,-12.28569221496582,-7.584175109863281,0
105,-1.3256351947784424,3.729219913482666,7.302549362182617,1
106,-16.359041213989258,-1.8201817274093628,6.185307502746582,1
107,11.265175819396973,17.926450729370117,-5.955533981323242,0
108,15.150650978088379,-4.832878589630127,-6.61848258972168,1
109,-21.33968734741211,0.2249520868062973,-13.781399726867676,0
110,4.095818042755127,-7.404150009155273,1.9231394529342651,0
111,0.8655903339385986,13.096492767333984,2.163464069366455,0
112,24.07383155822754,-15.123729705810547,3.9503610134124756,1
113,16.19149398803711,15.367612838745117,1.5290237665176392,1
114,12.46793270111084,18.290443420410156,3.139925003051758,1
115,13.507192611694336,16.65451431274414,-6.5223188400268555,1
116,-2.585359811782837,-19.137041091918945,-2.214085817337036,0
117,22.453468322753906,-17.96112060546875,7.323606014251709,1
118,11.09257698059082,15.645469665527344,7.550975799560547,1
119,0.5752571225166321,6.2646260261535645,5.748151779174805,0
120,8.516521453857422,6.456612586975098,-7.040507793426514,0
121,-13.951077461242676,-2.8122658729553223,10.908089637756348,0
122,-25.83583641052246,-0.8905899524688721,-2.284790277481079,1
123,-7.934852123260498,-13.855141639709473,-7.899285793304443,0
124,8.120091438293457,3.9867873191833496,-1.5674861669540405,1
125,-7.361647605895996,-9.098100662231445,3.9739387035369873,0
126,17.703523635864258,18.310976028442383,-0.5212036371231079,1
127,-12.935545921325684,-1.484938144683838,6.355975151062012,1
128,12.704660415649414,2.0153908729553223,14.771260261535645,0
129,-2.964097023010254,-8.166518211364746,0.8622297644615173,0
130,18.780263900756836,-11.977927207946777,10.76591682434082,1
131,-2.3768792152404785,-13.094545364379883,-6.174376964569092,1
132,8.9841890335083,-16.797130584716797,1.4145822525024414,1
133,4.186949729919434,12.084735870361328,-11.074169158935547,1
134,-2.131511926651001,-5.990902900695801,-6.942933559417725,0
135,-3.952096700668335,-8.862290382385254,3.44256329536438,0
136,5.8641438484191895,6.559823036193848,17.849653244018555,1
137,12.191896438598633,-11.090770721435547,6.8727126121521,1
138,9.729974746704102,19.602115631103516,5.067605495452881,1
139,-0.44796252250671387,11.249310493469238,3.2971227169036865,0
140,13.16540241241455,-1.1692320108413696,1.3253791332244873,1
141,21.207128524780273,-13.217231750488281,9.784562110900879,1
142,-2.4333267211914062,12.15324878692627,7.315349102020264,0
143,-15.29949951171875,-2.5223166942596436,-1.4882125854492188,0
144,-23.18412208557129,3.6765222549438477,0.10448596626520157,1
145,-7.521358013153076,-9.305599212646484,4.197685241699219,0
146,-16.85113525390625,-0.6639407873153687,-1.2662619352340698,0
147,-21.86008644104004,-0.1821029633283615,-13.875029563903809,0
148,13.083185195922852,17.968698501586914,-5.552384376525879,1
149,-1.7947026491165161,15.114127159118652,-1.9262669086456299,1
150,4.783653736114502,-1.8995656967163086,-16.23919105529785,0
151,-9.437605857849121,13.523078918457031,1.5700023174285889,0
152,15.681680679321289,-0.5627001523971558,-0.9260730147361755,0
153,-10.031964302062988,-6.680932998657227,-7.72756290435791,0
154,4.900228500366211,22.031984329223633,4.196725845336914,1
155,-5.71091890335083,4.0362138748168945,7.086659908294678,1
156,5.512693881988525,17.510896682739258,2.850703239440918,1
157,-8.030296325683594,-14.969184875488281,0.8676344752311707,0
158,-1.0572471618652344,11.464012145996094,-3.65305495262146,0
