,0,1,2,3,4,5,6,7,8,9,Class
0,-1.8323281987699207,-0.5732218556095497,-2.2028577059799943,-0.31393139814768184,-0.7974504669081355,0.36416359909537316,-0.6965946689553308,-0.9800526938921822,0.3554016572386598,-0.07228260048484098,Z
1,0.19727409400161888,-0.11638349000692631,0.49523820513601935,1.366413774452432,-0.743372769570228,-1.2100512201518012,0.26301648029414626,-0.11436510292992334,-1.1358934391987927,0.6529053968263256,P
2,2.0419625539290935,2.046197545634254,-2.3842118577647855,0.3705740120043763,0.5023359449649497,-0.2541304993526204,1.033371291876784,-0.8554681396835507,-1.181406034706111,-1.1001546795240187,S
3,0.2567179224259012,0.5076431838427891,2.676981424074562,0.1845622271486651,1.399678980448615,0.6078501554894274,2.1366015237757683,-0.40439586680973905,0.5217810179410503,0.4795111106188988,H
4,1.0673372421088165,-0.06604715475444053,-1.0526152085030533,-0.11727434795855658,0.8335821272074518,0.3561324093109913,-0.9468301291555564,-0.3702855524219119,0.038562728435429634,-0.8786659134332608,H
5,-0.6690619473222822,-3.023261473709802,-1.3827409541928175,-1.0834504305001509,0.22051938956451575,-0.12228076824774302,0.9127962105342626,0.11736751693312997,-1.2248242634459812,0.18682433051097114,F
6,2.013216950253763,-0.5841622741006585,-0.3992259242310087,-0.7841360544709894,1.4552546814104015,-0.1288998192213335,-0.2264676528387823,0.608202121705053,-0.38454621749544887,-0.4957751043219638,N
7,-3.8233207504005944,0.5589838313330487,1.5165731070876054,-0.1712904325130519,-0.8943094804933962,-0.34736750317019016,0.015348515723547687,-0.8994952016195895,-1.4462665758150444,0.5437009249791793,R
8,1.9549461031946027,0.381391853105868,0.5433570673744716,-0.8665125915481701,1.1410250754541176,0.09646746627270078,-1.5473880468470917,-0.12255811192521639,-0.81708349690731,0.0638068813712793,M
9,-3.6857244111346628,0.21909424121267101,0.799864185051045,0.28600793758383125,-1.1230582996066236,0.8684541618834941,0.47917762112118784,-0.967689734279836,-0.5463562323074146,-0.6846105125596796,D
10,-1.5925584390256609,-1.4095987685082871,1.9007058456970467,-0.3143098120119873,0.8027987164593683,-0.954979453742253,-0.2202679796089618,1.3165159451943782,1.7608670431071078,-0.021947037166711886,V
11,0.7051702708805031,3.491781427867717,-1.0056482449675908,-2.074831930058199,1.113390595783148,-1.0262691773094834,1.3286058074549871,-0.05450062985750995,1.065465258216292,1.1246177078848267,A
12,0.3133990008642824,2.3652690339003652,0.5727944450568163,0.20385046198168735,-1.2207560979185978,-2.0505285132762943,0.3072579280468974,0.13949170779590717,-1.6485189323583787,0.10397160187162272,K
13,0.09766835150598671,-0.12808694683089544,-0.39695247884583446,-1.5995892330525783,-0.7506031335353855,0.5190683760400928,0.9887521285271407,0.12738398452402658,0.20673891880537978,0.09617605482480543,D
14,3.471713332560919,0.5558840559984769,-1.2125758807175882,-0.4248843818877251,0.17085837297443976,0.23880672050447982,0.17596221364046907,-0.4116022395265342,-1.1018217023318926,-0.05964015164516204,S
15,4.043469286378647,1.411947328421221,-0.7827968503463691,-1.184883513560691,0.2704829271281232,-0.2704873671371427,-0.13012937283037715,-0.14748429395413012,-0.7528626572980617,-0.5620425328739717,H
16,-0.07743277579720062,0.27279673397028814,-1.9126112097896633,4.367515044758475,0.3391132232741095,1.30670628308247,-1.4988527085749794,-0.7155759959499753,0.29325705544935093,0.33617068883123025,E
17,-1.6150631447632648,-0.600899115282207,-2.2188195662532446,-0.3448583757004844,-0.7622331048018897,0.37861358619433044,-0.7585969964397632,-0.9892924961088524,0.30787959359417033,-0.21945171512555942,Z
18,0.14546015535179518,-0.04710601701321078,1.1405226600756502,-0.15237836222976953,-0.16660035013249108,-0.08798087703274793,0.7861746709970266,-0.4772526466700875,0.2832560044793726,-0.1858472361220672,O
19,0.2709992404758525,0.3335097891912713,1.3300520400652145,0.641604131170681,0.11038941372387845,-0.924487712687772,-0.45699906181553146,0.16397498171417516,0.6189125844112267,1.4329071114222087,Q
20,1.5905951229559006,1.5519419274112218,-0.015165205673583447,1.1498833134052808,0.1707218203448873,0.8758451923383977,1.3881289381894324,0.1403672931891746,1.1393005766965298,-0.843909667447958,Q
21,-2.0701129000417002,1.705085578099262,0.7849876294159039,1.31111540036567,-0.29160698330213297,3.732856210819522,1.2354776745831852,3.2331090619793605,-1.083854120128687,-0.684687645535566,L
22,-4.032692669044339,-1.972318859972801,1.7409563628565663,-0.3794637945213055,0.38415783658799885,-0.9969820087409412,-0.7490491898362404,0.24448722849222312,0.6125904006858728,-0.11055181887865081,V
23,-2.7269005525326317,0.8030891210702292,-0.533353899305654,0.2931598533990428,-1.390175406357288,-0.025962585927317348,-0.9936170468129656,-0.10977695542264802,0.35518399811250556,-0.7983970051686818,X
24,4.9289069403141195,0.25011117600602434,1.1378079074773573,0.1965392685778294,-0.9953741154038694,-0.5347503570294074,-0.9205327703918327,0.24188618077485563,-0.3867872676315397,-0.8879316042114876,V
25,3.8047597605043806,1.624493987050502,1.3001752067000136,-2.4994939474274447,0.23944970266318485,1.1523690949656547,-2.124438656097734,-0.2820988348848931,-0.4789601233748833,0.831391008676931,M
26,-0.6400491466554002,-3.2214575980882496,-1.5079136554418904,-0.3652053418890867,-0.09407195879701762,1.4648927608548872,-0.64397887326446,0.002771214239421775,0.23672894983885384,-0.131872268370479,Y
27,-1.3499350259707377,1.0286709791265238,-0.8135954007927579,-1.3341675171665426,-0.4825948320677201,-0.10943694576479233,0.3852743007572526,-0.19535359358197713,0.3769452978942385,-0.292806068626116,D
28,0.2994732406000625,0.7770691453618789,-0.4257887373393867,0.9995767271403305,-0.6502194725504116,-0.7162430260842637,-0.03820152196350703,0.4135661842640852,-0.11743680039248226,-0.49507965221387384,E
29,0.46780368400129246,0.7169933503234787,-0.4473784246937022,-3.2189205237622547,-0.5727544931476226,0.18117214179869434,0.5617133357573877,0.3413289410600459,0.6245763068027435,-1.0832357143098228,N
30,0.5770960702836424,2.3490181228113842,-0.15418523457117028,-1.492131973583888,0.8275326396086387,0.46462454989798063,0.45972453017389564,1.2791458217048275,0.017631600242048726,0.6403589815441263,A
31,-1.500626582088746,0.06720979624313657,-0.06127575138828047,-0.41023370747986465,-1.1202846937551612,1.0258319131555842,0.5063624083742041,-0.4661845112999219,0.28932368605448533,-0.8476505469394171,D
32,0.8515018350893578,0.7637356309801934,0.14424047719649113,0.19207141757550839,-1.765316689509746,-0.44167813930727,0.1416864758838248,-0.7258731706361733,0.5620945412493724,1.4000329253567996,Z
33,-1.306078433048922,-1.3318940831620611,0.42816588532380323,-0.8975111915768709,1.0571719718269137,0.4225280038822973,-0.9056930226052027,-0.30481572961015335,-0.9600985013412268,-0.3029127935333732,N
34,0.6276180627732159,0.3777600511101492,0.028978016661728823,0.17538416941273732,0.4562356288323943,0.13777680923460453,0.660416460351928,1.0381860674881491,0.22811103265361457,0.6983688971002109,X
35,1.8338013602896068,-2.129470140278878,-0.0367910164359147,-1.1225713910149442,-0.4874250640688549,0.33959136642026777,-1.2603646822928174,0.4289049548438818,0.4753046603229912,0.7618870381991019,F
36,0.1633399028969911,-0.2980701769038624,0.9973243385981639,0.6910427067797925,0.1381195685861982,0.28274094455101184,-0.5571246959447552,1.4650340814448106,-0.33739231991692037,-0.9794350913637376,N
37,-1.875987892224687,1.7521841857554386,0.7341183719155552,1.7713228461502006,-0.4466784491473084,4.106378037339875,1.4090238000629691,3.0805512996689033,-1.3064912772288095,-0.8931148136139121,L
38,-0.3135788138612293,-0.9250455691664878,-0.1677096275641807,-1.7226995745805949,0.10611194858901829,0.254733871699209,-0.5596884178395757,0.07290998526125679,-0.3694439735434863,-0.9162603775946139,N
39,-2.7820124861752995,-0.05602625768812839,-2.1288847393681434,-0.08678174034493549,-0.750850184845005,-0.10161502355490384,-0.8344491555546956,-0.9040833021831512,0.05347860284490632,-0.11103356231760554,Z
40,0.6648847548823278,-1.7682000399569389,-0.1745414873312549,-1.2834591984730208,-0.2885225635269456,1.3668124801051886,-0.007748320701054977,-0.3373358730078604,1.1541077606266532,-0.10453523883989005,Y
41,-4.994820254798219,0.4183675407738579,0.42958409294725797,-0.5008336417424581,-0.0003812973913440161,0.17807493841833416,-0.19423283084758905,0.4410743006721503,0.12305232036167717,0.18196477144592835,I
42,4.189763118998456,-3.6445583507055996,1.1629394464759248,-0.8340605807933558,-0.3267615161987854,0.4612095620542162,-1.2251252098531773,0.790178205509024,-0.31382683987470456,-0.08452837169857048,W
43,-2.795944321522941,-0.7682194302723424,0.8446358837979461,0.3040162988567593,-0.056388347778258345,-0.4018484953399863,-0.9505549875216522,-0.31272444603078287,0.3200614486644187,-0.7955631709387055,U
44,0.5997271809065277,0.7022506999717463,0.14585554650384244,-0.364854444786608,-0.13707434968539878,-0.5620883996128426,0.9847469662557318,-0.14362813434148944,-0.19747235640984248,-0.5998477322727772,O
45,-1.965017628020715,-3.757107836989604,-0.8923175423597354,-1.1795414971731801,-0.7293388102206314,0.5190700746123148,0.4703819420832437,-0.3331736332179502,0.11068089710820482,-0.28819157778682536,T
46,-0.059576622499400766,0.7679646221274369,-0.10159134860069459,-0.38767963124097904,-0.4175808469362778,1.1680276753046097,-0.695712842314677,-0.7920599204935768,0.009327986929595775,0.23179356846986635,O
47,2.4423765188428237,-1.245756726471447,1.6638608443712748,-1.3401181594416198,-1.2416949809780709,-0.7976017922749915,0.10632049098250497,0.8551144557847772,0.6202962640986288,1.704853636515377,P
48,-3.1369063435860713,-1.58574707480859,-0.6290075807033724,0.7629742446387977,0.9174253231207291,-0.12867276609184874,-0.5409101510951253,-1.1636815725451177,-0.48518963201967463,0.40203187091032644,C
49,-0.9775930491373045,-0.05474567126582794,-0.19092331472390903,1.4658748952219234,0.8849237171425313,-1.017242239543528,-0.13280425417546984,-0.16511038487453383,0.3333477717567328,0.012051780333820107,G
50,1.9821293758799077,0.2590941873334372,1.3948627937051274,-0.21433042127413643,-1.7844012575545958,-1.2106333330784373,-0.4381008174292036,0.05420008298183319,0.06064844940550346,0.4044922496928196,B
51,-1.3600617322498874,0.7041691730411046,-0.09847933155155277,1.5486008886214608,-0.2427857933000041,-0.19453619708783498,-1.3039666792196518,-0.09045394699581663,-0.8599080468836032,-0.2716031793404134,K
52,2.4336752087287845,-3.191374667552018,0.6644660685994294,-0.36255652439460556,1.060116469654551,0.5047772721229367,-1.201378078939502,-0.5640629034994566,-1.3229263161540727,-0.6088358553567279,W
53,-1.7460007423060464,-1.5982568172845182,1.2126639757476434,-0.021360058268056835,-0.3077496550201368,-1.06794447517168,-0.44180302019648526,1.3790206713250928,1.3644579451955614,-0.18879580162103995,V
54,0.21132582026477548,-1.981064252745223,1.6523699759235795,-1.0711041284799625,-0.16723650229573367,-1.0360340384176097,-1.1740253877572395,1.064135554689968,-0.3255598201514283,-0.3672768633997569,W
55,2.7698299873715455,1.924493024056265,0.8165607745586536,0.866874808456644,-0.48796229090906185,0.11463072196831449,0.17859477981711605,0.07476726895263541,-1.1935055792176799,0.2344290098218064,H
56,0.3104303860668061,0.11654599662566105,-2.921683966075687,1.475006465542449,-1.045398538843334,0.2740398379433227,0.18969621131903136,-0.2332248238977472,0.8190140412273031,0.04488463518004258,Z
57,-2.9586329587255045,1.136063027312963,-1.6168185316913195,-1.385479094314133,0.9566112194149241,-0.007049663752435542,-0.5728258112468135,-0.3400030116215233,0.4836361501408029,0.43706023849629333,J
58,-2.4013505226220544,-2.3086181057805564,-0.9259761485753337,-1.78122378338056,-0.026820657917120683,-0.007336589685003771,0.9847942860365403,-0.5002740384690804,-1.1059501511776704,0.18221142600593723,F
59,2.018574385464461,0.004933137190620585,0.7776960352750084,-0.3519475578876697,-0.31581464114008423,1.1324681350387604,1.3743464219220691,-0.10534657239937158,0.43185226775568697,-0.2239211614471172,D
60,-1.084059623151283,0.2131708331094939,-1.8618906087758342,-0.3843576873730799,-0.6487526207493464,-0.5428848151114478,0.08988923156986263,-0.3842750445701384,0.23120647279458414,-0.5601148815370733,S
61,2.524792511908138,-1.2131693654850166,-2.9932716986556835,-0.5424543107803151,0.3639284486228842,0.9061401759732063,0.9886257469191252,-0.5606548996359483,0.5567749745458189,-0.2727803162488696,T
62,0.8783716088880767,0.36742292827402734,1.2680667326762312,0.19927384500831202,-0.07803580590450333,-0.46404654948883134,1.054893965667927,-0.45186966034628956,0.12003475444636937,0.3691490714442899,O
63,-1.3369400300109078,0.70926360299671,-1.0400138470981826,0.8869048291822886,-1.640068955688963,-0.1267471910330431,0.1676375097282918,-0.46532193492369256,0.849692670330133,-0.1256200649496122,Z
64,0.18343280815427118,1.1828137166618327,0.39835649863739503,1.8930485712776428,-1.3043611181550303,-0.49334213322340537,1.958724029103903,-0.6764531364728482,-0.19269987789515855,0.5644205972780673,B
65,-1.9453081105216947,-2.0562263725333403,-0.21409717439767093,-0.9814515184017802,-0.7908536392130192,0.34718749070658866,0.030338456712883596,-0.9103141217321921,-0.08589798227458087,-0.05289436908221606,F
