,x,y,z,target
0,9.883021354675293,-12.058276176452637,18.605314254760742,Z
1,-20.023496627807617,4.036454677581787,5.158839225769043,P
2,7.57578182220459,-0.7640209794044495,16.04117774963379,S
3,-31.331703186035156,-4.154355525970459,-3.3122451305389404,H
4,2.31322979927063,-7.9958295822143555,9.886346817016602,H
5,19.70207977294922,0.8766191601753235,12.675639152526855,F
6,-1.6261271238327026,-17.06534194946289,3.8026983737945557,N
7,-4.943889617919922,22.79326629638672,-19.470247268676758,R
8,-6.8703484535217285,-19.403127670288086,-0.3894687592983246,M
9,-0.7085170149803162,24.30665397644043,2.60577654838562,D
10,-11.726977348327637,-20.38028907775879,-14.181119918823242,V
11,16.05499267578125,23.250537872314453,-4.9111785888671875,A
12,-13.139548301696777,5.685791015625,6.970665454864502,K
13,0.29302769899368286,6.132076740264893,2.9248955249786377,D
14,8.247149467468262,-1.08803391456604,2.191053867340088,S
15,4.029138088226318,2.1952428817749023,6.385972023010254,H
16,-27.39726448059082,5.505059719085693,-16.959285736083984,E
17,9.912618637084961,-12.128813743591309,18.53215789794922,Z
18,-5.745181560516357,8.348475456237793,-7.459806442260742,O
19,-18.661643981933594,4.429530143737793,-9.71461296081543,Q
20,-2.549764633178711,12.282306671142578,-16.448305130004883,Q
21,10.176090240478516,10.571794509887695,21.81589126586914,L
22,8.504441261291504,-20.717756271362305,-20.973419189453125,V
23,-20.23974609375,20.901702880859375,4.58816385269165,X
24,-17.89999771118164,-8.364297866821289,2.9472410678863525,V
25,-12.98214054107666,-16.200634002685547,-1.2304818630218506,M
26,24.674402236938477,-12.815926551818848,5.3116455078125,Y
27,-4.066598892211914,-3.843611478805542,18.0479793548584,D
28,-14.205296516418457,14.810018539428711,-0.6840395927429199,E
29,-5.15620756149292,-16.457273483276367,8.136899948120117,N
30,10.605117797851562,20.01706886291504,-11.127240180969238,A
31,0.617635190486908,14.875455856323242,0.31182563304901123,D
32,-12.751526832580566,-4.326735019683838,12.827231407165527,Z
33,0.08358773589134216,-21.248811721801758,8.109094619750977,N
34,6.257937908172607,22.669986724853516,-2.4217209815979004,X
35,-3.817525625228882,-7.920458793640137,5.062707901000977,F
36,9.425260543823242,-1.8628711700439453,-12.530386924743652,N
37,8.307948112487793,9.327839851379395,24.71337890625,L
38,-1.212058663368225,-18.304630279541016,8.245859146118164,N
39,8.612624168395996,-11.167252540588379,20.797277450561523,Z
40,17.460205078125,-5.655538558959961,-0.38981470465660095,Y
41,-3.0695621967315674,-9.527413368225098,31.00408935546875,I
42,0.031416770070791245,-10.570399284362793,-10.380688667297363,W
43,7.645312309265137,-1.5411361455917358,-24.096059799194336,U
44,13.87242603302002,1.3949835300445557,-4.074466705322266,O
45,26.54313087463379,-7.166155815124512,8.214271545410156,T
46,-1.1694811582565308,0.5945152044296265,-0.3958282172679901,O
47,-21.570682525634766,-13.315140724182129,-4.637050628662109,P
48,14.370708465576172,-23.932674407958984,-0.29368525743484497,C
49,-4.49941349029541,4.059939861297607,-21.92008399963379,G
50,-20.02796173095703,-9.48134708404541,0.1638856679201126,B
51,-15.673712730407715,16.353689193725586,-5.191695213317871,K
52,3.447427749633789,-11.92748737335205,-9.605500221252441,W
53,-3.9878830909729004,-25.159090042114258,-12.91330337524414,V
54,-2.0588812828063965,-11.896832466125488,-19.66353988647461,W
55,-9.062966346740723,3.979090929031372,0.9908164739608765,H
56,-11.053000450134277,-9.988425254821777,23.125701904296875,Z
57,17.329883575439453,-10.423545837402344,-17.5497989654541,J
58,24.843883514404297,3.755033254623413,12.672974586486816,F
59,-0.9807170033454895,6.588775157928467,-3.8125860691070557,D
60,5.373648166656494,-6.621601581573486,18.98682403564453,S
61,15.797182083129883,-2.267582654953003,4.229012966156006,T
62,2.760390043258667,6.796516418457031,-6.113778114318848,O
63,-20.009790420532227,16.154943466186523,8.046714782714844,Z
64,-7.000469207763672,9.920982360839844,15.293926239013672,B
65,25.98356819152832,-2.2601850032806396,16.55690574645996,F
66,-13.355899810791016,-16.000450134277344,-1.7165404558181763,M
67,2.2912189960479736,2.1916089057922363,-30.490985870361328,T
68,14.0149564743042,2.152766227722168,-5.235422134399414,O
69,-14.885089874267578,17.965267181396484,-6.39991569519043,K
70,8.577484130859375,-10.311406135559082,20.861000061035156,Z
71,26.87287139892578,-6.655797958374023,8.528593063354492,T
72,-2.6736721992492676,-9.448431015014648,-20.419443130493164,W
73,13.987915992736816,13.161356925964355,-13.148456573486328,A
74,-24.560489654541016,8.821717262268066,-6.442105770111084,Q
75,22.888551712036133,13.549333572387695,8.337239265441895,Z
76,-24.409353256225586,-14.329197883605957,4.099534511566162,H
77,-13.015869140625,-8.028329849243164,4.588190078735352,R
78,5.273618221282959,30.719966888427734,-7.3404645919799805,I
79,-1.9367296695709229,2.845196485519409,21.60710334777832,R
80,1.761031985282898,-3.814591884613037,-15.861689567565918,U
81,-29.29205322265625,-3.186065435409546,10.2550687789917,U
82,10.280628204345703,6.316224575042725,-13.1293306350708,C
83,-3.758265256881714,8.16555404663086,-7.908760070800781,O
84,10.518426895141602,6.965935230255127,-12.797198295593262,E
85,1.369773030281067,2.0230677127838135,8.416407585144043,D
