,x,y,z,target
0,-11.23859977722168,-19.432634353637695,-64.39289855957031,1
1,54.69834899902344,-0.5840145349502563,-78.31419372558594,1
2,-44.50632095336914,-18.49566078186035,-46.26368713378906,1
3,26.160568237304688,-80.90158081054688,15.443259239196777,1
4,-1.9239047765731812,-71.28743743896484,46.940162658691406,0
5,22.46302604675293,23.786399841308594,91.27996826171875,0
6,69.0735855102539,-40.46835708618164,-13.045114517211914,1
7,18.186973571777344,-6.293158531188965,-16.157564163208008,1
8,15.811005592346191,4.800261974334717,69.66175079345703,1
9,55.99242401123047,-47.2584228515625,0.5054423213005066,0
10,4.943051815032959,-1.249967336654663,83.93488311767578,1
11,-31.202911376953125,12.805157661437988,80.38497924804688,0
12,13.590829849243164,-8.544410705566406,27.771114349365234,1
13,-48.984256744384766,-55.86445999145508,-27.160364151000977,1
14,-16.323148727416992,-73.55508422851562,-29.91466522216797,1
15,-3.128161907196045,-37.4129638671875,28.876842498779297,1
16,0.9446563124656677,-3.260582685470581,100.98980712890625,1
17,72.15435028076172,28.38860321044922,-10.375776290893555,1
18,2.9593942165374756,-65.06487274169922,33.42538070678711,1
19,65.40373992919922,16.763141632080078,10.31041145324707,0
20,-23.14373207092285,66.27548217773438,0.9228160381317139,0
21,-47.61860275268555,-5.4240899085998535,9.787897109985352,1
22,-35.021644592285156,35.931915283203125,42.61336135864258,0
23,-77.02007293701172,47.510597229003906,43.97072219848633,0
24,15.289511680603027,-62.103790283203125,44.693790435791016,0
25,0.52122563123703,12.210792541503906,4.91389799118042,1
26,44.22338104248047,-10.885544776916504,-1.7085888385772705,1
27,-83.62401580810547,18.46296501159668,47.81045913696289,0
28,87.87265014648438,-28.321630477905273,11.910404205322266,1
29,-9.202280044555664,59.31377029418945,26.919330596923828,1
30,9.395623207092285,-70.03478240966797,-33.17496871948242,0
31,35.64491653442383,-4.195919990539551,12.577345848083496,0
32,1.3047508001327515,-47.835384368896484,38.3314208984375,0
33,0.1500432938337326,-18.915281295776367,-4.2619452476501465,1
34,-62.80215072631836,43.50751495361328,64.3134765625,1
35,-0.9084384441375732,-36.52210235595703,-2.4057929515838623,1
36,47.73259353637695,19.884525299072266,67.6441421508789,1
37,28.60500144958496,30.218320846557617,52.50239562988281,0
38,-3.4653027057647705,-22.04499053955078,63.83787155151367,1
39,69.22505950927734,0.4092528223991394,-49.32417678833008,1
40,11.13521957397461,73.37181091308594,-46.5266227722168,1
41,-42.81893539428711,-9.680329322814941,-28.847871780395508,0
42,-42.76911926269531,-50.457611083984375,1.2085764408111572,0
43,-72.4381332397461,-62.34416961669922,-24.205419540405273,0
44,-43.450653076171875,19.99942970275879,19.98600196838379,1
45,48.02507019042969,42.33604431152344,-71.43050384521484,1
46,47.023685455322266,53.438777923583984,21.889265060424805,1
47,-33.31309509277344,-28.112947463989258,-73.59486389160156,1
48,-29.63298225402832,72.92146301269531,-44.63916778564453,0
